"Code","ShortDescription","LongDescription","isBasicLevel","AggregateLevel","parentCode"
"9405","Lamps and lighting fittings including searchlights and spotlights and parts ...","Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included.",0,4,"94"
"940510","Chandeliers & oth. elec. ceiling/wall lighting fittings (excl. those of a k ...","Chandeliers & oth. elec. ceiling/wall lighting fittings (excl. those of a kind used for lighting public open spaces/thoroughfares)",1,6,"9405"
"940520","Electric table, desk, bedside/floor-standing lamps","Electric table, desk, bedside/floor-standing lamps",1,6,"9405"
"940530","Lighting sets of a kind used for Christmas trees","Lighting sets of a kind used for Christmas trees",1,6,"9405"
"940540","Electric lamps & lighting fittings, n.e.s. in 94.05","Electric lamps & lighting fittings, n.e.s. in 94.05",1,6,"9405"
"940550","Non-electrical lamps & lighting fittings","Non-electrical lamps & lighting fittings",1,6,"9405"
"940560","Illuminated signs, illuminated name-plates and the like having a permanentl ...","Illuminated signs, illuminated name-plates and the like having a permanently fixed light source",1,6,"9405"
"940591","Parts of the lamps & lighting fittings of 94.05, of glass","Parts of the lamps & lighting fittings of 94.05, of glass",1,6,"9405"
"940592","Parts of the lamps & lighting fittings of 94.05, of plastics","Parts of the lamps & lighting fittings of 94.05, of plastics",1,6,"9405"
"940599","Parts of the lamps & lighting fittings of 94.05 (excl. of glass/plastics)","Parts of the lamps & lighting fittings of 94.05 (excl. of glass/plastics)",1,6,"9405"
"9406","Prefabricated buildings.","Prefabricated buildings.",0,4,"94"
"940600","Prefabricated buildings","Prefabricated buildings",1,6,"9406"
"95","Toys, games and sports requisites; parts and accessories thereof","Toys, games and sports requisites; parts and accessories thereof",0,2,"TOTAL"
"9501","Wheeled toys designed to be ridden by children","Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",0,4,"95"
"950100","Wheeled toys designed to be ridden by children (e.g., tricycles, scooters,  ...","Wheeled toys designed to be ridden by children (e.g., tricycles, scooters, pedal cars); dolls' carriages",1,6,"9501"
"9502","Dolls representing only human beings.","Dolls representing only human beings.",0,4,"95"
"950210","Dolls representing only human beings, whether or not dressed","Dolls representing only human beings, whether or not dressed",1,6,"9502"
"950291","Garments & accessories for the dolls of 9502.10, footwear & headgear","Garments & accessories for the dolls of 9502.10, footwear & headgear",1,6,"9502"
"950299","Parts (excl. garments & accessories) for the dolls of 9502.10","Parts (excl. garments & accessories) for the dolls of 9502.10",1,6,"9502"
"9503","Other toys; reduced-size (scale) models and similar recreational models","Other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds.",0,4,"95"
"950310","Electric trains, incl. tracks, signals & oth. accessories therefor","Electric trains, incl. tracks, signals & oth. accessories therefor",1,6,"9503"
"950320","Reduced-size (scale) model assembly kits, whether or not working models (ex ...","Reduced-size (scale) model assembly kits, whether or not working models (excl. of 9503.10)",1,6,"9503"
"950330","Construction sets & constructional toys other than reduced-size model assem ...","Construction sets & constructional toys other than reduced-size model assembly kits",1,6,"9503"
"950341","Toys representing animals/non-human creatures, stuffed","Toys representing animals/non-human creatures, stuffed",1,6,"9503"
"950349","Toys representing animals/non-human creatures (excl. stuffed)","Toys representing animals/non-human creatures (excl. stuffed)",1,6,"9503"
"950350","Toy musical instr. & app.","Toy musical instr. & app.",1,6,"9503"
"950360","Puzzles","Puzzles",1,6,"9503"
"950370","Toys n.e.s. in 95.03, put up in sets/outfits (excl. those incorp. a motor)","Toys n.e.s. in 95.03, put up in sets/outfits (excl. those incorp. a motor)",1,6,"9503"
"950380","Toys & models n.e.s. in 95.03 (excl. reduced-size model assembly kits), inc ...","Toys & models n.e.s. in 95.03 (excl. reduced-size model assembly kits), incorp. a motor",1,6,"9503"
"950390","Toys n.e.s. in 95.03","Toys n.e.s. in 95.03",1,6,"9503"
"9504","Articles for funfair, table or parlour games, including pintables, billiard ...","Articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and automatic bowling alley equipment.",0,4,"95"
"950410","Video games of a kind used with a television receiver","Video games of a kind used with a television receiver",1,6,"9504"
"950420","Articles & accessories for billiards","Articles & accessories for billiards",1,6,"9504"
"950430","Games other than video games/billiards, operated by coins/banknotes (paper  ...","Games other than video games/billiards, operated by coins/banknotes (paper currency)/discs/oth. sim. arts. (excl. bowling alley equip.)",1,6,"9504"
"950440","Playing cards","Playing cards",1,6,"9504"
"950490","Articles for funfair/table/parlour games (excl. playing cards), incl. pinta ...","Articles for funfair/table/parlour games (excl. playing cards), incl. pintables, special tables for casino games & auto. bowling alley equip.",1,6,"9504"
"9505","Festive, carnival or other entertainment articles","Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes.",0,4,"95"
"950510","Articles for Christmas festivities (excl. live trees, Christmas candles/tre ...","Articles for Christmas festivities (excl. live trees, Christmas candles/tree candles, Christmas tree stands & elec. garlands of all kinds)",1,6,"9505"
"950590","Festive/carnival/oth. entertainment arts. (excl. arts. for Christmas festiv ...","Festive/carnival/oth. entertainment arts. (excl. arts. for Christmas festivities), incl. conjuring tricks & novelty jokes",1,6,"9505"
"9506","Articles and equipment for general physical exercise, gymnastics, athletics ...","Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table? tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.",0,4,"95"
"950611","Snow-skis","Snow-skis",1,6,"9506"
"950612","Ski-fastenings (ski-bindings) for snow-skis","Ski-fastenings (ski-bindings) for snow-skis",1,6,"9506"
"950619","Snow-ski equip. other than fastenings (bindings)","Snow-ski equip. other than fastenings (bindings)",1,6,"9506"
"950621","Sailboards","Sailboards",1,6,"9506"
"950629","Water-skis, surfboards & oth. water-sport equip. (excl. sails, breathing ap ...","Water-skis, surfboards & oth. water-sport equip. (excl. sails, breathing appls., goggles)",1,6,"9506"
"950631","Golf clubs, complete","Golf clubs, complete",1,6,"9506"
"950632","Golf balls","Golf balls",1,6,"9506"
"950639","Golf equip. other than golf clubs, complete/golf balls/bags/footwear","Golf equip. other than golf clubs, complete/golf balls/bags/footwear",1,6,"9506"
"950640","Articles & equip. for table-tennis","Articles & equip. for table-tennis",1,6,"9506"
"950651","Lawn-tennis rackets, whether or not strung","Lawn-tennis rackets, whether or not strung",1,6,"9506"
"950659","Badminton/sim. rackets, whether or not strung","Badminton/sim. rackets, whether or not strung",1,6,"9506"
"950661","Lawn-tennis balls","Lawn-tennis balls",1,6,"9506"
"950662","Inflatable balls","Inflatable balls",1,6,"9506"
"950669","Balls other than golf/table-tennis/lawn-tennis/inflatable balls","Balls other than golf/table-tennis/lawn-tennis/inflatable balls",1,6,"9506"
"950670","Ice skates & roller skates, incl. skating boots with skates attached","Ice skates & roller skates, incl. skating boots with skates attached",1,6,"9506"
"950691","Articles & equip. for general physical exercise/gymnastics/athletics","Articles & equip. for general physical exercise/gymnastics/athletics",1,6,"9506"
"950699","Articles & equip. for sports, n.e.s. in Ch.95 (excl. gloves, strings for ra ...","Articles & equip. for sports, n.e.s. in Ch.95 (excl. gloves, strings for rackets, bags, clothing, footwear & nets); swimming pools & paddling pools",1,6,"9506"
"9507","Fishing rods, fish-hooks and other line fishing tackle; fish landing nets","Fishing rods, fish?hooks and other line fishing tackle; fish landing nets, butterfly nets and similar nets; decoy birds (other than those of heading 92.08 or 97.05) and similar hunting or shooting requisites.",0,4,"95"
"950710","Fishing rods","Fishing rods",1,6,"9507"
"950720","Fish-hooks, whether or not snelled","Fish-hooks, whether or not snelled",1,6,"9507"
"950730","Fishing reels","Fishing reels",1,6,"9507"
"950790","Line fishing tackle (excl. of 9507.10-9507.30); fish landing nets, butterfl ...","Line fishing tackle (excl. of 9507.10-9507.30); fish landing nets, butterfly nets & sim. nets; decoy birds (excl. of 92.08/97.05) & sim. hunting/shooting requisites",1,6,"9507"
"9508","Roundabouts, swings, shooting galleries and other fairground amusements","Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses and travelling menageries; travelling theatres.",0,4,"95"
"950810","Travelling circuses & travelling menageries","Travelling circuses & travelling menageries",1,6,"9508"
"950890","Roundabouts, swings, shooting galleries & oth. fairground amusements; trave ...","Roundabouts, swings, shooting galleries & oth. fairground amusements; travelling theatres",1,6,"9508"
"96","Miscellaneous manufactured articles","Miscellaneous manufactured articles",0,2,"TOTAL"
"9601","Worked ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl","Worked ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material, and articles of these materials (including articles obtained by moulding).",0,4,"96"
"960110","Worked ivory & arts. of ivory","Worked ivory & arts. of ivory",1,6,"9601"
"960190","Worked, bone, tortoise-shell, horn, antlers, coral, moth.-of-pearl & oth. a ...","Worked, bone, tortoise-shell, horn, antlers, coral, moth.-of-pearl & oth. animal carving mat., & arts. of these mats. (excl. ivory), incl. arts. obt. by moulding",1,6,"9601"
"9602","Worked vegetable or mineral carving material and articles of these material ...","Worked vegetable or mineral carving material and articles of these materials; moulded or carved articles of wax, of stearin, of natural gums or natural resins or of modelling pastes, and other moulded or carved articles, not elsewhere specified or included; worked, unhardened gelatin (except gelatin of heading 35.03) and articles of unhardened gelatin.",0,4,"96"
"960200","Worked veg./min. carving mat. & arts. of these mats.; moulded/carved arts.  ...","Worked veg./min. carving mat. & arts. of these mats.; moulded/carved arts. of wax/stearin/nat. gums...; wkd., unhardened gelatin...& arts. of...gelatin [see complete text #155]",1,6,"9602"
